"Coordenada,N,24,15","Coordena_1,N,24,15","Local/Rodo,C,254","Estaca,C,254","Profundida,C,254","OT (%),N,255,2","DEN (g/cm3,N,255,5","ISC/CBR (%,N,255,2","EXP (%),N,255,2","LL (%),N,255,2","IP (%),N,255,2","50.8 ( #2"",N,255,2","25.4 (#1""),N,255,2","9.5 (#3/8"",N,255,2","4.76 (#4),N,255,2","2 (#10),N,255,2","0.42 (#40),N,255,2","0.074 (#20,N,255,2","AASHTO/TRB,C,254",MR modelado,"Embrapa_Ar,N,21,5","Embrapa_Si,N,21,5","Embrapa_bu,N,21,5","Embrapa__1,N,21,5","Simbolos,C,254","COMP1,C,254","COMP2,C,254","COMP3,C,254","LEG_DESC,C,254","Area_km2,N,33,31","ORDEM1,C,254","SUBORDEM1,C,254","GDEGRUPO1,C,254","ORDEM2,C,254","SUBORDEM2,C,254","GDEGRUPO2,C,254","ORDEM3,C,254","SUBORDEM3,C,254","GDEGRUPO3,C,254","LEG_SINOT,C,254","CLASSE_DOM,C,254","terrain_su,N,21,5","TRI_sirgas,N,21,5","TWI,N,21,5","valley_dep,N,21,5","NVDI,N,21,5","MRVBF_reco,N,21,5","MRRTF_reco,N,21,5","Diurnal An,N,21,5","Direct_Ins,N,21,5",,,,,,,,,,,,,,,,
"483539,3800","9368685,7530",BR-266/CE,3606,00 - 60,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","88,00","60,00","46,00","38,00","24,00","6,00",A - 2 - 4,"24,87380","639,00000","229,00000","1,43000","255,00000",RLe18,Neossolos Litolicos Eutroficos,Planossolos Natricos Orticos,Luvissolos Cromicos Orticos,RLe18 - Neossolos Litolicos Eutroficos + Planossolos Natricos Orticos + Luvissolos Cromicos Orticos,"5006,5597524900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,LUVISSOLOS,CROMICOS,Orticos,RLe - Neossolos Litolicos Eutroficos,RLe,"44,37915","13,74773","13,68186","173,39545","0,19077","6,27731","1,59034","0,04294","6,49319",,,,,,,,,,,,,,,,
"486774,3720","9365727,2730",BR-266/CE,3383,00 - 50,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","87,00","59,00","45,00","36,00","23,00","5,00",A - 4,"77,77180","539,00000","210,00000","1,41000","262,00000",RLe18,Neossolos Litolicos Eutroficos,Planossolos Natricos Orticos,Luvissolos Cromicos Orticos,RLe18 - Neossolos Litolicos Eutroficos + Planossolos Natricos Orticos + Luvissolos Cromicos Orticos,"5006,5597524900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,LUVISSOLOS,CROMICOS,Orticos,RLe - Neossolos Litolicos Eutroficos,RLe,"49,25391","12,16553","12,54822","169,25281","0,21705","6,41777","2,96173","0,00951","6,35000",,,,,,,,,,,,,,,,
"485811,1630","9366254,5590",BR-266/CE,3438,00 - 50,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","88,00","59,00","45,00","37,00","23,00","5,00",A - 1 - a,"50,78630","555,00000","207,00000","1,43000","258,00000",RLe18,Neossolos Litolicos Eutroficos,Planossolos Natricos Orticos,Luvissolos Cromicos Orticos,RLe18 - Neossolos Litolicos Eutroficos + Planossolos Natricos Orticos + Luvissolos Cromicos Orticos,"5006,5597524900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,LUVISSOLOS,CROMICOS,Orticos,RLe - Neossolos Litolicos Eutroficos,RLe,"47,40549","4,79583","13,07579","172,69458","0,25284","6,53410","2,77303","0,02003","6,42683",,,,,,,,,,,,,,,,
"483665,0170","9368530,1450",BR-266/CE,3596,00 - 50,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","88,00","60,00","46,00","38,00","24,00","6,00",A - 2 - 4,"24,87380","692,00000","222,00000","1,43000","244,00000",RLe18,Neossolos Litolicos Eutroficos,Planossolos Natricos Orticos,Luvissolos Cromicos Orticos,RLe18 - Neossolos Litolicos Eutroficos + Planossolos Natricos Orticos + Luvissolos Cromicos Orticos,"5006,5597524900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,LUVISSOLOS,CROMICOS,Orticos,RLe - Neossolos Litolicos Eutroficos,RLe,"44,50180","8,54400","12,52279","174,58569","0,18309","6,42306","1,85943","0,03332","6,43681",,,,,,,,,,,,,,,,
"481047,8520","9370299,8430",BR-266/CE,3759,00 - 50,"6,30","1,72300","4,00","0,00","0,00","0,00","100,00","89,00","61,00","47,00","39,00","25,00","6,00",A - 1 - b,"45,32460","935,00000","210,00000","1,43000","285,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"48,01306","2,44949","14,60513","163,50220","0,19934","6,18098","2,88457","0,00708","6,38259",,,,,,,,,,,,,,,,
"483013,0550","9369340,3940",BR-266/CE,3648,00 - 40,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","88,00","60,00","47,00","38,00","24,30","6,00",A - 1 - b,"24,01810","548,00000","228,00000","1,44000","240,00000",RLe18,Neossolos Litolicos Eutroficos,Planossolos Natricos Orticos,Luvissolos Cromicos Orticos,RLe18 - Neossolos Litolicos Eutroficos + Planossolos Natricos Orticos + Luvissolos Cromicos Orticos,"5006,5597524900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,LUVISSOLOS,CROMICOS,Orticos,RLe - Neossolos Litolicos Eutroficos,RLe,"42,65401","11,48913","14,03618","168,66559","0,29478","6,49288","1,98932","-0,00916","6,35153",,,,,,,,,,,,,,,,
"489555,7680","9365268,0460",BR-266/CE,3235,00 - 140,"6,30","1,71800","4,00","0,00","0,00","0,00","100,00","87,00","58,00","43,00","35,00","22,00","5,00",A - 2 - 4,"81,40500","848,00000","199,00000","1,42000","267,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"46,22682","11,22497","14,40886","190,25269","0,24188","5,83242","0,02374","0,01158","6,33975",,,,,,,,,,,,,,,,
"489093,0730","9365327,3480",BR-266/CE,3260,00 - 140,"6,30","1,71800","4,00","0,00","0,00","0,00","100,00","87,00","58,00","44,00","35,00","22,00","5,00",A - 4,"77,62270","534,00000","195,00000","1,42000","279,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"47,60148","9,69536","12,33920","183,93799","0,29566","6,33261","1,90655","-0,03588","6,23677",,,,,,,,,,,,,,,,
"484496,7690","9367802,2110",BR-266/CE,3540,00 - 140,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","88,00","60,00","46,00","38,00","24,00","6,00",A - 4,"24,87380","778,00000","211,00000","1,41000","280,00000",RLe18,Neossolos Litolicos Eutroficos,Planossolos Natricos Orticos,Luvissolos Cromicos Orticos,RLe18 - Neossolos Litolicos Eutroficos + Planossolos Natricos Orticos + Luvissolos Cromicos Orticos,"5006,5597524900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,LUVISSOLOS,CROMICOS,Orticos,RLe - Neossolos Litolicos Eutroficos,RLe,"47,74792","10,39230","12,40638","164,87061","0,20618","6,39211","2,95357","0,00951","6,34930",,,,,,,,,,,,,,,,
"481594,1630","9370105,1310",BR-266/CE,3730,00 - 140,"6,30","1,72300","4,00","0,00","0,00","0,00","100,00","89,00","61,00","47,00","39,00","25,00","6,00",A - 2 - 4,"45,32460","562,00000","208,00000","1,43000","256,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"45,64310","10,77033","13,01961","161,18353","0,23266","6,31426","2,87404","-0,00036","6,39706",,,,,,,,,,,,,,,,
"487086,9920","9365735,8230",BR-266/CE,3367,00 - 130,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","87,00","59,00","45,00","36,00","23,00","5,00",A - 4,"77,77180","547,00000","204,00000","1,43000","261,00000",RLe18,Neossolos Litolicos Eutroficos,Planossolos Natricos Orticos,Luvissolos Cromicos Orticos,RLe18 - Neossolos Litolicos Eutroficos + Planossolos Natricos Orticos + Luvissolos Cromicos Orticos,"5006,5597524900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,LUVISSOLOS,CROMICOS,Orticos,RLe - Neossolos Litolicos Eutroficos,RLe,"50,33914","7,21110","13,48242","168,44043","0,23912","6,55233","2,98927","0,00329","6,35316",,,,,,,,,,,,,,,,
"488304,5760","9365756,5240",BR-266/CE,3305,00 - 120,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","87,00","58,00","44,00","36,00","22,00","5,00",A - 2 - 4,"60,57290","547,00000","206,00000","1,43000","260,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"51,74630","3,46410","14,06454","177,19708","0,23857","6,57230","2,86091","0,00086","6,38085",,,,,,,,,,,,,,,,
"482844,8730","9369538,3980",BR-266/CE,3661,00 - 110,"6,30","1,72100","4,00","0,00","0,00","0,00","100,00","88,00","61,00","47,00","38,00","25,00","6,00",A - 1 - b,"47,23870","537,00000","214,00000","1,46000","257,00000",RLe18,Neossolos Litolicos Eutroficos,Planossolos Natricos Orticos,Luvissolos Cromicos Orticos,RLe18 - Neossolos Litolicos Eutroficos + Planossolos Natricos Orticos + Luvissolos Cromicos Orticos,"5006,5597524900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,LUVISSOLOS,CROMICOS,Orticos,RLe - Neossolos Litolicos Eutroficos,RLe,"43,13869","8,00000","13,14793","172,57550","0,23214","6,51334","1,97945","0,01330","6,37853",,,,,,,,,,,,,,,,
"482028,5310","9369953,7680",BR-266/CE,3707,00 - 110,"6,30","1,72200","4,00","0,00","0,00","0,00","100,00","89,00","61,00","47,00","38,00","25,00","6,00",A - 2 - 4,"61,37940","901,00000","203,00000","1,45000","253,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"44,92787","6,85565","14,02354","170,54852","0,19176","6,44285","0,25738","0,02589","6,45249",,,,,,,,,,,,,,,,
"490481,5040","9365750,4960",BR-266/CE,3180,00 - 100,"6,30","1,71700","4,00","0,00","0,00","0,00","100,00","87,00","57,00","43,00","34,00","21,00","5,00",A - 2 - 4,"80,52240","529,00000","203,00000","1,41000","282,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"48,06496","7,34847","13,87936","183,34308","0,24823","6,43752","1,67646","-0,00086","6,34777",,,,,,,,,,,,,,,,
"489936,0100","9365592,5200",BR-266/CE,3210,00 - 100,"6,30","1,71700","4,00","0,00","0,00","0,00","100,00","87,00","57,00","43,00","34,00","21,00","5,00",A - 2 - 4,"80,52240","527,00000","203,00000","1,44000","274,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"47,03534","12,92285","12,37193","185,23358","0,33981","5,92048","0,08691","-0,03332","6,28421",,,,,,,,,,,,,,,,
"489785,8970","9365460,4030",BR-266/CE,3220,00 - 100,"6,30","1,71700","4,00","0,00","0,00","0,00","100,00","87,00","58,00","43,00","35,00","22,00","5,00",A - 2 - 4,"74,51500","535,00000","199,00000","1,44000","270,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"46,43222","15,23155","12,50159","186,62122","0,33981","5,96329","1,96702","-0,04126","6,16031",,,,,,,,,,,,,,,,
"489366,7380","9365213,4580",BR-266/CE,3245,00 - 100,"6,30","1,71800","4,00","0,00","0,00","0,00","100,00","87,00","58,00","44,00","35,00","22,00","5,00",A - 4,"77,62270","537,00000","193,00000","1,42000","298,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"46,30289","7,93725","15,98336","192,61462","0,24188","6,44486","0,00141","-0,02125","6,31341",,,,,,,,,,,,,,,,
"488919,7130","9365427,0680",BR-266/CE,3270,00 - 100,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","87,00","58,00","44,00","35,00","22,00","5,00",A - 4,"91,12040","525,00000","205,00000","1,41000","280,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"48,93254","7,74597","12,83135","190,66412","0,19576","6,42966","0,14407","-0,03211","6,26725",,,,,,,,,,,,,,,,
"488486,8990","9365677,0760",BR-266/CE,3295,00 - 100,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","87,00","58,00","44,00","35,00","22,00","5,00",A - 4,"91,12040","594,00000","203,00000","1,41000","263,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"51,46725","8,06226","13,45307","178,38629","0,23857","6,42012","2,04357","0,02003","6,42487",,,,,,,,,,,,,,,,
"487949,7020","9365710,9310",BR-266/CE,3323,00 - 100,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","87,00","58,00","44,00","36,00","22,00","5,00",A - 4,"60,57290","558,00000","203,00000","1,42000","266,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"1136,5067444100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"51,65098","7,28011","12,98166","172,56512","0,22728","6,42024","2,95990","-0,01624","6,33705",,,,,,,,,,,,,,,,
"483865,3020","9368280,8180",BR-266/CE,3580,00 - 100,"6,30","1,72000","4,00","0,00","0,00","0,00","100,00","88,00","60,00","46,00","38,00","24,00","6,00",A - 4,"24,87380","1000,00000","212,00000","1,43000","247,00000",RLe18,Neossolos Litolicos Eutroficos,Planossolos Natricos Orticos,Luvissolos Cromicos Orticos,RLe18 - Neossolos Litolicos Eutroficos + Planossolos Natricos Orticos + Luvissolos Cromicos Orticos,"5006,5597524900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,LUVISSOLOS,CROMICOS,Orticos,RLe - Neossolos Litolicos Eutroficos,RLe,"44,79631","5,38516","17,16492","180,97119","0,22143","6,51862","0,00379","0,01002","6,39245",,,,,,,,,,,,,,,,
"481839,6420","9370019,4840",BR-266/CE,3717,00 - 100,"6,30","1,72200","4,00","0,00","0,00","0,00","100,00","89,00","61,00","47,00","38,00","25,00","6,00",A - 4,"61,37940","551,00000","214,00000","1,44000","246,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"45,16111","5,38516","13,41753","165,67181","0,19176","6,38769","2,44831","-0,00207","6,36699",,,,,,,,,,,,,,,,
"481405,3810","9370171,1680",BR-266/CE,3740,00 - 100,"6,30","1,72300","4,00","0,00","0,00","0,00","100,00","89,00","61,00","47,00","39,00","25,00","6,00",A - 4,"45,32460","581,00000","200,00000","1,42000","256,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"46,41816","6,32456","13,53301","162,75012","0,26265","6,34538","2,90468","-0,00587","6,33691",,,,,,,,,,,,,,,,
"480402,3540","9370386,7960",BR-266/CE,3792,00 - 100,"6,30","1,72400","4,00","0,00","0,00","0,00","100,00","89,00","61,00","47,00","39,00","25,00","6,00",A - 4,"50,65440","549,00000","208,00000","1,42000","273,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"50,00232","4,24264","13,57221","155,05646","0,20262","5,86849","2,96919","0,00086","6,38578",,,,,,,,,,,,,,,,
"476078,6310","9371924,2230",BR-266/CE,4035,00 - 90,"6,40","1,72500","4,00","0,00","0,00","0,00","100,00","89,00","63,00","49,00","40,00","26,00","7,00",A - 2 - 4,"53,75220","542,00000","191,00000","1,41000","299,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"43,63195","7,14143","13,38440","138,20135","0,22669","3,26830","2,21950","0,00744","6,35682",,,,,,,,,,,,,,,,
"469010,5830","9373696,8600",BR-266/CE,4480,00 - 90,"6,40","1,73000","5,00","0,00","0,00","0,00","100,00","90,00","64,00","50,00","42,00","28,00","7,00",A - 1 - b,"74,58640","586,00000","155,00000","1,39000","281,00000",PVAe15,Argissolos Vermelho-Amarelos Eutroficos,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,PVAe15 - Argissolos Vermelho-Amarelos Eutroficos + Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos,"8403,2550084700000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,PVAe - Argissolos Vermelho-Amarelos Eutroficos,PVAe,"57,25155","10,63015","12,95403","36,90167","0,25450","6,59214","5,67442","-0,01466","6,33176",,,,,,,,,,,,,,,,
"479876,8960","9370631,0310",BR-266/CE,3821,00 - 80,"6,40","1,72400","4,00","0,00","0,00","0,00","100,00","89,00","62,00","47,00","39,00","25,00","6,00",A - 4,"70,77890","584,00000","206,00000","1,41000","278,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"50,86892","4,58258","13,72642","149,19537","0,25955","5,62470","2,96321","-0,01417","6,34202",,,,,,,,,,,,,,,,
"475795,5120","9371825,0300",BR-266/CE,4050,00 - 80,"6,40","1,72500","5,00","0,00","0,00","0,00","100,00","89,00","63,00","49,00","40,00","26,00","7,00",A - 2 - 4,"48,60660","554,00000","191,00000","1,42000","300,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"44,78738","8,00000","13,86326","136,80231","0,29694","2,09197","1,64590","-0,00916","6,36125",,,,,,,,,,,,,,,,
"474852,4970","9371492,3400",BR-266/CE,4100,00 - 80,"6,40","1,72500","5,00","0,00","0,00","0,00","100,00","90,00","63,00","49,00","41,00","26,00","7,00",A - 2 - 4,"48,91790","839,00000","186,00000","1,40000","317,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"50,78902","14,83240","11,78417","103,08911","0,22757","0,43377","1,51618","-0,00485","6,43592",,,,,,,,,,,,,,,,
"473800,6330","9371362,6220",BR-266/CE,4154,00 - 80,"6,40","1,72800","5,00","0,00","0,00","0,00","100,00","90,00","63,00","49,00","41,00","27,00","7,00",A - 4,"65,94430","603,00000","189,00000","1,41000","301,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"42,43527","6,00000","16,03369","132,51276","0,24407","3,69570","0,00472","0,01538","6,39060",,,,,,,,,,,,,,,,
"472695,2360","9371182,7300",BR-266/CE,4210,00 - 80,"6,40","1,72900","5,00","0,00","0,00","0,00","100,00","90,00","63,00","49,00","41,00","27,00","7,00",A - 2 - 4,"70,01180","922,00000","195,00000","1,42000","311,00000",TCo8,Luvissolos Cromicos Orticos,Neossolos Litolicos Eutroficos,Argissolos Vermelho-Amarelos Eutroficos,TCo8 - Luvissolos Cromicos Orticos + Neossolos Litolicos Eutroficos + Argissolos Vermelho-Amarelos Eutroficos,"394,9018399410000000000000000000000",LUVISSOLOS,CROMICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,TCo - Luvissolos Cromicos Orticos,TCo,"46,80218","12,12436","13,81618","113,29034","0,21875","3,83027","1,65119","-0,03245","6,31931",,,,,,,,,,,,,,,,
